iteration,residual,time_seconds
1605,1.316647391807e-06,0.061046
1606,1.303454895551e-06,0.061078
1607,1.290395647351e-06,0.061110
1608,1.277468285088e-06,0.061142
1609,1.264671457316e-06,0.061193
1610,1.252003829530e-06,0.061225
1611,1.239464079747e-06,0.061258
1612,1.227050899712e-06,0.061291
1613,1.214762998080e-06,0.061323
1614,1.202599089537e-06,0.061355
1615,1.190557906874e-06,0.061389
1616,1.178638196154e-06,0.061423
1617,1.166838721226e-06,0.061455
1618,1.155158244549e-06,0.061487
1619,1.143595557718e-06,0.061519
1620,1.132149459189e-06,0.061552
1621,1.120818753423e-06,0.061584
1622,1.109602264602e-06,0.061616
1623,1.098498825635e-06,0.061648
1624,1.087507285230e-06,0.061680
1625,1.076626497210e-06,0.061712
1626,1.065855337592e-06,0.061745
1627,1.055192688947e-06,0.061777
1628,1.044637437753e-06,0.061809
1629,1.034188493764e-06,0.061841
1630,1.023844773226e-06,0.061873
1631,1.013605204040e-06,0.061905
1632,1.003468722629e-06,0.061937
1633,9.934342817397e-07,0.061970
1634,9.835008401944e-07,0.062002
1635,9.736673695704e-07,0.062037
1636,9.639328566404e-07,0.062069
1637,9.542962828514e-07,0.062101
1638,9.447566657426e-07,0.062133
1639,9.353130064880e-07,0.062166
1640,9.259643364519e-07,0.062198
1641,9.167096853140e-07,0.062230
1642,9.075481002152e-07,0.062262
1643,8.984786333184e-07,0.062294
1644,8.895003434334e-07,0.062326
1645,8.806123112749e-07,0.062359
1646,8.718136160976e-07,0.062391
1647,8.631033444715e-07,0.062423
1648,8.544806095615e-07,0.062455
1649,8.459445149506e-07,0.062488
1650,8.374941819313e-07,0.062521
1651,8.291287415228e-07,0.062553
1652,8.208473317195e-07,0.062586
1653,8.126490932907e-07,0.062618
1654,8.045331879653e-07,0.062650
1655,7.964987765124e-07,0.062682
1656,7.885450411583e-07,0.062715
1657,7.806711509952e-07,0.062748
1658,7.728763070179e-07,0.062781
1659,7.651596995300e-07,0.062813
1660,7.575205386530e-07,0.062845
1661,7.499580413841e-07,0.062877
1662,7.424714252172e-07,0.062909
1663,7.350599257615e-07,0.062942
1664,7.277227832691e-07,0.063006
1665,7.204592397656e-07,0.063038
1666,7.132685518313e-07,0.063071
1667,7.061499796772e-07,0.063116
1668,6.991028007756e-07,0.063148
1669,6.921262798642e-07,0.063180
1670,6.852197110628e-07,0.063212
1671,6.783823859148e-07,0.063244
1672,6.716135965519e-07,0.063276
1673,6.649126571257e-07,0.063308
1674,6.582788813243e-07,0.063340
1675,6.517115846117e-07,0.063372
1676,6.452100963826e-07,0.063432
1677,6.387737526252e-07,0.063464
1678,6.324018931380e-07,0.063497
1679,6.260938682085e-07,0.063530
1680,6.198490322197e-07,0.063575
1681,6.136667456883e-07,0.063621
1682,6.075463754491e-07,0.063654
1683,6.014872961951e-07,0.063686
1684,5.954888945480e-07,0.063718
1685,5.895505472471e-07,0.063751
1686,5.836716576810e-07,0.063785
1687,5.778516211090e-07,0.063827
1688,5.720898477951e-07,0.063863
1689,5.663857371542e-07,0.063904
1690,5.607387198863e-07,0.063945
1691,5.551482172388e-07,0.063985
1692,5.496136560766e-07,0.064024
1693,5.441344754718e-07,0.064067
1694,5.387101158530e-07,0.064112
1695,5.333400188265e-07,0.064154
1696,5.280236431771e-07,0.064200
1697,5.227604473634e-07,0.064245
1698,5.175498943379e-07,0.064323
1699,5.123914512433e-07,0.064366
1700,5.072845964422e-07,0.064408
1701,5.022288103950e-07,0.064448
1702,4.972235698046e-07,0.064488
1703,4.922683788579e-07,0.064528
1704,4.873627255875e-07,0.064569
1705,4.825061098437e-07,0.064610
1706,4.776980431426e-07,0.064651
1707,4.729380328179e-07,0.064694
1708,4.682255960366e-07,0.064737
1709,4.635602524854e-07,0.064779
1710,4.589415309295e-07,0.064866
1711,4.543689618412e-07,0.064907
1712,4.498420780160e-07,0.064948
1713,4.453604232202e-07,0.064990
1714,4.409235406690e-07,0.065036
1715,4.365309815046e-07,0.065075
1716,4.321822961204e-07,0.065115
1717,4.278770463267e-07,0.065155
1718,4.236147979626e-07,0.065200
1719,4.193951143974e-07,0.065238
1720,4.152175709855e-07,0.065271
1721,4.110817383876e-07,0.065303
1722,4.069872010465e-07,0.065335
1723,4.029335480648e-07,0.065367
1724,3.989203672709e-07,0.065400
1725,3.949472453627e-07,0.065432
1726,3.910137830361e-07,0.065465
1727,3.871195874505e-07,0.065497
1728,3.832642579858e-07,0.065529
1729,3.794474058125e-07,0.065561
1730,3.756686494303e-07,0.065593
1731,3.719275997204e-07,0.065626
1732,3.682238791403e-07,0.065658
1733,3.645571167114e-07,0.065690
1734,3.609269398492e-07,0.065722
1735,3.573329795336e-07,0.065754
1736,3.537748725718e-07,0.065787
1737,3.502522631928e-07,0.065819
1738,3.467647949409e-07,0.065851
1739,3.433121074695e-07,0.065883
1740,3.398938605151e-07,0.065915
1741,3.365097036098e-07,0.065947
1742,3.331593002516e-07,0.065980
1743,3.298423084654e-07,0.066012
1744,3.265583924130e-07,0.066044
1745,3.233072251950e-07,0.066076
1746,3.200884747515e-07,0.066108
1747,3.169018140921e-07,0.066141
1748,3.137469252358e-07,0.066173
1749,3.106234871654e-07,0.066205
1750,3.075311875084e-07,0.066237
1751,3.044697179083e-07,0.066270
1752,3.014387597847e-07,0.066302
1753,2.984380138635e-07,0.066334
1754,2.954671792301e-07,0.066366
1755,2.925259495432e-07,0.066398
1756,2.896140336320e-07,0.066431
1757,2.867311393294e-07,0.066463
1758,2.838769725326e-07,0.066495
1759,2.810512438908e-07,0.066527
1760,2.782536743745e-07,0.066559
1761,2.754839785068e-07,0.066592
1762,2.727418820626e-07,0.066666
1763,2.700271003727e-07,0.066698
1764,2.673393667785e-07,0.066731
1765,2.646784090517e-07,0.066763
1766,2.620439555742e-07,0.066796
1767,2.594357520810e-07,0.066828
1768,2.568535217250e-07,0.066860
1769,2.542970112103e-07,0.066893
1770,2.517659693117e-07,0.066925
1771,2.492601344516e-07,0.066958
1772,2.467792579070e-07,0.066990
1773,2.443230824720e-07,0.067043
1774,2.418913687737e-07,0.067075
1775,2.394838739302e-07,0.067107
1776,2.371003508101e-07,0.067140
1777,2.347405583769e-07,0.067172
1778,2.324042691165e-07,0.067204
1779,2.300912377141e-07,0.067236
1780,2.278012346949e-07,0.067268
1781,2.255340324754e-07,0.067301
1782,2.232894026403e-07,0.067364
1783,2.210671191429e-07,0.067396
1784,2.188669574223e-07,0.067430
1785,2.166887003600e-07,0.067464
1786,2.145321264474e-07,0.067496
1787,2.123970166486e-07,0.067528
1788,2.102831615234e-07,0.067560
1789,2.081903444161e-07,0.067593
1790,2.061183602809e-07,0.067625
1791,2.040669955183e-07,0.067657
1792,2.020360491627e-07,0.067689
1793,2.000253131541e-07,0.067721
1794,1.980345898646e-07,0.067753
1795,1.960636790312e-07,0.067786
1796,1.941123790866e-07,0.067818
1797,1.921804974505e-07,0.067850
1798,1.902678413840e-07,0.067882
1799,1.883742138004e-07,0.067914
1800,1.864994329538e-07,0.067946
1801,1.846433031794e-07,0.067978
1802,1.828056432051e-07,0.068011
1803,1.809862668216e-07,0.068043
1804,1.791849968081e-07,0.068075
1805,1.774016399289e-07,0.068107
1806,1.756360289730e-07,0.068139
1807,1.738879844920e-07,0.068171
1808,1.721573291427e-07,0.068203
1809,1.704438908795e-07,0.068235
1810,1.687474972603e-07,0.068267
1811,1.670679812544e-07,0.068300
1812,1.654051713264e-07,0.068332
1813,1.637589032749e-07,0.068364
1814,1.621290066404e-07,0.068396
1815,1.605153249308e-07,0.068428
1816,1.589176940366e-07,0.068480
1817,1.573359530354e-07,0.068513
1818,1.557699492529e-07,0.068545
1819,1.542195165536e-07,0.068577
1820,1.526845095964e-07,0.068610
1821,1.511647637508e-07,0.068642
1822,1.496601354694e-07,0.068674
1823,1.481704721642e-07,0.068707
1824,1.466956214031e-07,0.068739
1825,1.452354404462e-07,0.068771
1826,1.437897813062e-07,0.068803
1827,1.423584990114e-07,0.068836
1828,1.409414506913e-07,0.068868
1829,1.395384930960e-07,0.068900
1830,1.381494907376e-07,0.068932
1831,1.367742975214e-07,0.068965
1832,1.354127794688e-07,0.068997
1833,1.340647985462e-07,0.069029
1834,1.327302256753e-07,0.069061
1835,1.314089221769e-07,0.069094
1836,1.301007579558e-07,0.069126
1837,1.288056014659e-07,0.069159
1838,1.275233229548e-07,0.069191
1839,1.262537962391e-07,0.069223
1840,1.249968915497e-07,0.069255
1841,1.237524810553e-07,0.069288
1842,1.225204463660e-07,0.069320
1843,1.213006596999e-07,0.069352
1844,1.200930051706e-07,0.069385
1845,1.188973587427e-07,0.069417
1846,1.177135972141e-07,0.069449
1847,1.165416061296e-07,0.069481
1848,1.153812679269e-07,0.069514
1849,1.142324643743e-07,0.069546
1850,1.130950856581e-07,0.069578
1851,1.119690138029e-07,0.069610
1852,1.108541366264e-07,0.069642
1853,1.097503427248e-07,0.069675
1854,1.086575283567e-07,0.069707
1855,1.075755717220e-07,0.069739
1856,1.065043796612e-07,0.069771
1857,1.054438301558e-07,0.069803
1858,1.043938280289e-07,0.069835
1859,1.033542640434e-07,0.069868
1860,1.023250374299e-07,0.069900
1861,1.013060410244e-07,0.069932
1862,1.002971745078e-07,0.070000
1863,9.929833860767e-08,0.070033
1864,9.830943011581e-08,0.070065
1865,9.733035750179e-08,0.070119
1866,9.636101575432e-08,0.070151
1867,9.540131432379e-08,0.070184
1868,9.445115213189e-08,0.070216
1869,9.351043470411e-08,0.070248
1870,9.257907026377e-08,0.070300
1871,9.165696500914e-08,0.070332
1872,9.074402918100e-08,0.070365
1873,8.984016654326e-08,0.070398
1874,8.894528983155e-08,0.070430
1875,8.805931046244e-08,0.070462
1876,8.718213679335e-08,0.070494
1877,8.631368845767e-08,0.070527
1878,8.545387079508e-08,0.070559
1879,8.460260314596e-08,0.070591
1880,8.375979683931e-08,0.070623
1881,8.292537010582e-08,0.070655
1882,8.209923693781e-08,0.070688
1883,8.128131964395e-08,0.070720
1884,8.047153372369e-08,0.070753
1885,7.966979979863e-08,0.070785
1886,7.887603381479e-08,0.070817
1887,7.809016056917e-08,0.070850
1888,7.731210172430e-08,0.070882
1889,7.654177855789e-08,0.070914
1890,7.577910961440e-08,0.070954
1891,7.502402321933e-08,0.070986
1892,7.427644987871e-08,0.071018
1893,7.353630589463e-08,0.071050
1894,7.280352088708e-08,0.071082
1895,7.207802237229e-08,0.071114
1896,7.135973495160e-08,0.071146
1897,7.064859159889e-08,0.071178
1898,6.994451556688e-08,0.071210
1899,6.924744255377e-08,0.071247
1900,6.855730153365e-08,0.071290
1901,6.787401952016e-08,0.071322
1902,6.719753295213e-08,0.071354
1903,6.652777236296e-08,0.071386
1904,6.586467081244e-08,0.071418
1905,6.520816492058e-08,0.071450
1906,6.455818393795e-08,0.071482
1907,6.391466433412e-08,0.071514
1908,6.327754601259e-08,0.071546
1909,6.264676319348e-08,0.071578
1910,6.202225398361e-08,0.071610
1911,6.140395382215e-08,0.071642
1912,6.079180191200e-08,0.071675
1913,6.018573461848e-08,0.071707
1914,5.958569503192e-08,0.071739
1915,5.899162464916e-08,0.071771
1916,5.840346026066e-08,0.071803
1917,5.782114549361e-08,0.071835
1918,5.724462095253e-08,0.071867
1919,5.667382900590e-08,0.071899
1920,5.610871650577e-08,0.071931
1921,5.554922062287e-08,0.071963
1922,5.499529035965e-08,0.071995
1923,5.444686600453e-08,0.072027
1924,5.390390059737e-08,0.072059
1925,5.336633456073e-08,0.072110
1926,5.283411187217e-08,0.072142
1927,5.230718520233e-08,0.072175
1928,5.178549916315e-08,0.072207
1929,5.126899859587e-08,0.072239
1930,5.075763785830e-08,0.072271
1931,5.025136422874e-08,0.072303
1932,4.975012707203e-08,0.072335
1933,4.925387110851e-08,0.072368
1934,4.876255329484e-08,0.072400
1935,4.827612173847e-08,0.072432
1936,4.779453266102e-08,0.072464
1937,4.731773313488e-08,0.072497
1938,4.684567349900e-08,0.072529
1939,4.637830976401e-08,0.072561
1940,4.591559648102e-08,0.072593
1941,4.545748684717e-08,0.072626
1942,4.500393512676e-08,0.072658
1943,4.455489489839e-08,0.072690
1944,4.411031700331e-08,0.072722
1945,4.367016635495e-08,0.072754
1946,4.323439578504e-08,0.072787
1947,4.280295836756e-08,0.072819
1948,4.237581465673e-08,0.072851
1949,4.195291771238e-08,0.072883
1950,4.153423155981e-08,0.072915
1951,4.111971413756e-08,0.072948
1952,4.070931754332e-08,0.072980
1953,4.030300140778e-08,0.073012
1954,3.990073134533e-08,0.073044
1955,3.950246332204e-08,0.073076
1956,3.910815968605e-08,0.073109
1957,3.871778252226e-08,0.073141
1958,3.833128812405e-08,0.073173
1959,3.794863749940e-08,0.073205
1960,3.756979595073e-08,0.073237
1961,3.719472388383e-08,0.073269
1962,3.682338715801e-08,0.073301
1963,3.645574022409e-08,0.073333
1964,3.609175945216e-08,0.073365
1965,3.573139373371e-08,0.073397
1966,3.537462169363e-08,0.073430
1967,3.502139784793e-08,0.073462
1968,3.467168936254e-08,0.073494
1969,3.432546192747e-08,0.073526
1970,3.398268001656e-08,0.073558
1971,3.364331155653e-08,0.073590
1972,3.330732141343e-08,0.073622
1973,3.297467453499e-08,0.073654
1974,3.264534048128e-08,0.073686
1975,3.231928287928e-08,0.073719
1976,3.199647275175e-08,0.073751
1977,3.167687468291e-08,0.073783
1978,3.136045916492e-08,0.073815
1979,3.104719362581e-08,0.073847
1980,3.073704578737e-08,0.073898
1981,3.042999101754e-08,0.073931
1982,3.012598938141e-08,0.073963
1983,2.982501550809e-08,0.073995
1984,2.952703774557e-08,0.074028
1985,2.923202747760e-08,0.074060
1986,2.893995388851e-08,0.074092
1987,2.865078910723e-08,0.074124
1988,2.836450616086e-08,0.074156
1989,2.808107151700e-08,0.074188
1990,2.780045996314e-08,0.074220
1991,2.752264226422e-08,0.074253
1992,2.724759127916e-08,0.074285
1993,2.697528279666e-08,0.074317
1994,2.670568219189e-08,0.074349
1995,2.643877023983e-08,0.074381
1996,2.617451633089e-08,0.074413
1997,2.591289080241e-08,0.074446
1998,2.565387325167e-08,0.074478
1999,2.539743736231e-08,0.074510
2000,2.514355331979e-08,0.074542
2001,2.489220391226e-08,0.074574
2002,2.464335490269e-08,0.074606
2003,2.439698452272e-08,0.074638
2004,2.415306730568e-08,0.074670
2005,2.391158144104e-08,0.074703
2006,2.367249956160e-08,0.074735
2007,2.343580198405e-08,0.074767
2008,2.320146195269e-08,0.074799
2009,2.296945816827e-08,0.074844
2010,2.273976273726e-08,0.074884
2011,2.251235782803e-08,0.074916
2012,2.228722136150e-08,0.074948
2013,2.206432634403e-08,0.074980
2014,2.184365160680e-08,0.075012
2015,2.162517573257e-08,0.075044
2016,2.140888035970e-08,0.075076
2017,2.119473842531e-08,0.075108
2018,2.098272936346e-08,0.075140
2019,2.077283588170e-08,0.075176
2020,2.056503328722e-08,0.075218
2021,2.035930200608e-08,0.075250
2022,2.015561892422e-08,0.075282
2023,1.995397048786e-08,0.075314
2024,1.975432700705e-08,0.075346
2025,1.955667908589e-08,0.075378
2026,1.936099851183e-08,0.075410
2027,1.916726899011e-08,0.075442
2028,1.897546859389e-08,0.075474
2029,1.878558389700e-08,0.075506
2030,1.859759357934e-08,0.075538
2031,1.841147525067e-08,0.075570
2032,1.822721257120e-08,0.075602
2033,1.804478637319e-08,0.075634
2034,1.786417941738e-08,0.075666
2035,1.768537542317e-08,0.075717
2036,1.750835525710e-08,0.075749
2037,1.733309462366e-08,0.075781
2038,1.715958499657e-08,0.075814
2039,1.698780662423e-08,0.075846
2040,1.681774429930e-08,0.075878
2041,1.664937183499e-08,0.075910
2042,1.648267978966e-08,0.075942
2043,1.631765510111e-08,0.075974
2044,1.615427357800e-08,0.076007
2045,1.599252027530e-08,0.076039
2046,1.583238188068e-08,0.076071
2047,1.567384087983e-08,0.076103
2048,1.551687914600e-08,0.076135
2049,1.536148531698e-08,0.076168
2050,1.520764605898e-08,0.076200
2051,1.505533467782e-08,0.076233
2052,1.490454617133e-08,0.076265
2053,1.475526050348e-08,0.076297
2054,1.460746549252e-08,0.076329
2055,1.446114626725e-08,0.076361
2056,1.431628481789e-08,0.076393
2057,1.417286649280e-08,0.076425
2058,1.403088637849e-08,0.076457
2059,1.389031878687e-08,0.076489
2060,1.375115348457e-08,0.076522
2061,1.361338114914e-08,0.076554
2062,1.347698243243e-08,0.076586
2063,1.334194281320e-08,0.076618
2064,1.320825021526e-08,0.076650
2065,1.307589497968e-08,0.076682
2066,1.294485812090e-08,0.076714
2067,1.281513358109e-08,0.076746
2068,1.268669942781e-08,0.076778
2069,1.255954804992e-08,0.076810
2070,1.243366824797e-08,0.076842
2071,1.230904346727e-08,0.076874
2072,1.218566433402e-08,0.076906
2073,1.206351719052e-08,0.076938
2074,1.194259019419e-08,0.076970
2075,1.182286965923e-08,0.077002
2076,1.170434421830e-08,0.077034
2077,1.158699986028e-08,0.077066
2078,1.147083083337e-08,0.077098
2079,1.135581876448e-08,0.077131
2080,1.124195920465e-08,0.077163
2081,1.112923907498e-08,0.077195
2082,1.101763679481e-08,0.077227
2083,1.090715688804e-08,0.077259
2084,1.079777687912e-08,0.077291
2085,1.068948626729e-08,0.077323
2086,1.058228054988e-08,0.077355
2087,1.047614654953e-08,0.077387
2088,1.037106844238e-08,0.077419
2089,1.026704811959e-08,0.077451
2090,1.016406113689e-08,0.077502
2091,1.006210276701e-08,0.077535
2092,9.961165057219e-09,0.077567
